"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x27107997","x1332646722045145089",2020-11-28 11:25:12,"Manticore44","@limebike Sort this out - it’s in Swanwick Close https://t.co/1PpcnYaNaW","Twitter Web App",48,,"x3316290844","limebike",TRUE,FALSE,0,0,,,,,"twitter.com/tonyarthur322/…","https://t.co/1PpcnYaNaW","https://twitter.com/tonyarthur322/status/1332640583991627777",,,,,,,,,"x3316290844","limebike","en","x1332640583991627777","@AltonWatch #roehampton 
Ride and dump scheme working well no respect for the blind https://t.co/PJWeTTSXFI",2020-11-28 11:00:49,"Twitter Web App",1,0,"x2427193945","tonyarthur322","tony a",83,81,15059,"London","I am a 58 year old adult with asperger's syndrome",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Manticore44/status/1332646722045145089","Matthew Tiller","Alton Estate, London","Musician, writer, anti-gentrification campaigner, national treasure","https://t.co/bgNvdMC8rq",FALSE,413,797,3,1832,16380,2009-03-27 21:56:06,FALSE,"https://t.co/bgNvdMC8rq","http://altonwatch.org.uk",,"https://pbs.twimg.com/profile_banners/27107997/1531774793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1018963015771803648/bJu5zyr__normal.jpg"
"x1170131172","x1332597944554377216",2020-11-28 08:11:23,"jh_arch","Designed our evening so we could try the new @limebike home. Zippy fun. Won't be giving up my 70 year old steel step through in a hurry, but love having alternatives if needed. https://t.co/JSASiuoStH","Twitter for Android",176,,,,FALSE,FALSE,10,0,,,,,,,,"http://pbs.twimg.com/media/En5WxG7VcAEgQj1.jpg","https://t.co/JSASiuoStH","https://twitter.com/jh_arch/status/1332597944554377216/photo/1","photo","http://pbs.twimg.com/media/En5WxG7VcAEgQj1.jpg","https://t.co/JSASiuoStH","https://twitter.com/jh_arch/status/1332597944554377216/photo/1",,"x3316290844","limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jh_arch/status/1332597944554377216","Jessica Halliday","","Architectural historian. Director of @FESTA_CHCH & @Te_Putahi Blessed (& cursed) by love of architecture & Ōtautahi/Christchurch, NZ. Pākehā. She/her.",,FALSE,1123,1609,17,6110,19673,2013-02-11 21:59:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/1170131172/1548925317","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3255163751/3cd12b34118d4b3bb724d70141f7cd3d_normal.jpeg"
"x17996149","x1332546208078778371",2020-11-28 04:45:48,"matthewcmoore","@ShaneMac @exxonmobil Tried a @limebike recently? 😉","Twitter Web App",29,"x1332404930477494275","x44378228","ShaneMac",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x44378228 x36665547 x3316290844","ShaneMac exxonmobil limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matthewcmoore/status/1332546208078778371","Matthew Moore 🇺🇸","Redwood City, Calif.","Black lives matter. Head of Design @Limebike, prev @Uber. 2x girl dad. ❤️ NBA, camping, & vans. He/him.",,FALSE,1699,1001,104,12063,34244,2008-12-09 17:23:11,FALSE,,,,"https://pbs.twimg.com/profile_banners/17996149/1586216015","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1275818883023159297/hXrHG5sU_normal.jpg"
"x181759994","x1332531963316596737",2020-11-28 03:49:11,"ibz_s_b","I really thought Limewire had a twitter account 😂 I thought damn that’s brave of them... https://t.co/49rRsPMqyI","Twitter for iPhone",88,,,,TRUE,FALSE,0,0,,,,,"twitter.com/limebike/statu…","https://t.co/49rRsPMqyI","https://twitter.com/limebike/status/1331946676169355264",,,,,,,,,,,"en","x1331946676169355264","Look out for our UK #SaferwithLime campaign this Christmas. Targeting key safety issues in December, including the illegal use of privately owned e-scooters, the campaign will keep you informed and protected throughout the festive season! Find out more: https://t.co/m64WQczQ1i https://t.co/ctj1VjbF8A",2020-11-26 13:03:28,"Twitter Web App",10,0,"x3316290844","limebike","Lime",26043,1311,7715,"San Francisco, CA","Striving to build people-first cities. Support: @_LimeAID support@li.me",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ibz_s_b/status/1332531963316596737","ابراهيم | Ibrahim","Ilford, London","🇬🇧🇵🇰...I put the no in “I’ll let you know”.",,FALSE,78,1124,2,15767,7454,2010-08-23 00:23:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/181759994/1598230343","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1317579783841239041/o3H9EsPU_normal.jpg"
"x2967757979","x1332510947332796417",2020-11-28 02:25:41,"fcourla","@Babar_le_Rhino @limebike","Twitter for iPhone",9,"x1127914158928859138","x1059591027722465281","Babar_le_Rhino",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1059591027722465281 x3316290844","Babar_le_Rhino limebike","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fcourla/status/1332510947332796417","Florian L","Santiago Metropolitan Region, Chile","french santiaguino designed in the 80’s",,FALSE,50,323,0,386,1206,2015-01-08 13:10:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/2967757979/1588128463","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/914459233135087616/IQKdT1f-_normal.jpg"
"x1105358509158420480","x1332463947555991552",2020-11-27 23:18:55,"Christo51070495","Et si demain, le #parking intelligent, universel, compact #eco conçu, #sécuritaire, 100%autonome en énergie, existait pour accueillir les #trottinettes et les #vélos,...solution #intermodale et stratégique... Wait and see! @limebike @dott @tierscooters @C_Najdovski @Anne_Hidalgo https://t.co/btE8eQGfJR","Twitter for Android",279,,,,FALSE,FALSE,0,0,,,"parking eco sécuritaire trottinettes vélos intermodale",,,,,"http://pbs.twimg.com/media/En3c5hqXYAIApQB.jpg","https://t.co/btE8eQGfJR","https://twitter.com/Christo51070495/status/1332463947555991552/photo/1","photo","http://pbs.twimg.com/media/En3c5hqXYAIApQB.jpg","https://t.co/btE8eQGfJR","https://twitter.com/Christo51070495/status/1332463947555991552/photo/1",,"x3316290844 x1064993488150962178 x1029306973160923136 x225464287 x26073581","limebike Dott tierscooters C_Najdovski Anne_Hidalgo","fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Christo51070495/status/1332463947555991552","Christophe","","😊",,FALSE,30,312,1,162,232,2019-03-12 06:42:59,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1179841042058813441/haureP-y_normal.jpg"
"x15173291","x1332433767428808710",2020-11-27 21:19:00,"earthinstitute","The @CUSusDev began its Fall 2020 Speaker Series by welcoming Cesar Cardona of @limebike, an alum of @ColumbiaSUMA and a specialist in micro-mobility as a form of sustainable transportation.
https://t.co/UC8rVQdBZm https://t.co/hbGMP1udZd","TweetDeck",214,,,,FALSE,FALSE,2,0,,,,,"blogs.ei.columbia.edu/2020/11/25/big…","https://t.co/UC8rVQdBZm","https://blogs.ei.columbia.edu/2020/11/25/big-impact-electric-scooters/","http://pbs.twimg.com/media/EnrywVcXcAEktrL.jpg","https://t.co/hbGMP1udZd","https://twitter.com/earthinstitute/status/1332433767428808710/photo/1","photo","http://pbs.twimg.com/media/EnrywVcXcAEktrL.jpg","https://t.co/hbGMP1udZd","https://twitter.com/earthinstitute/status/1332433767428808710/photo/1",,"x745700426016825345 x3316290844 x2422133820","CUSusDev limebike ColumbiaSUMA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/earthinstitute/status/1332433767428808710","Earth Institute","New York","Mobilizing the sciences, education and public policy to achieve a sustainable earth. Located at Columbia University.","https://t.co/9g9N85yfMZ",FALSE,97492,1758,3389,16245,1354,2008-06-19 20:55:59,TRUE,"https://t.co/9g9N85yfMZ","http://www.earth.columbia.edu",,"https://pbs.twimg.com/profile_banners/15173291/1574191060","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1278311064875261954/c27ljcSf_normal.jpg"
"x15173291","x1331663441690390529",2020-11-25 18:18:00,"earthinstitute","The @CUSusDev began its Fall 2020 Speaker Series by welcoming Cesar Cardona of @limebike, an alum of @ColumbiaSUMA and a specialist in micro-mobility as a form of sustainable transportation.
https://t.co/UC8rVQdBZm https://t.co/6aTWXLHjfL","TweetDeck",214,,,,FALSE,FALSE,0,0,,,,,"blogs.ei.columbia.edu/2020/11/25/big…","https://t.co/UC8rVQdBZm","https://blogs.ei.columbia.edu/2020/11/25/big-impact-electric-scooters/","http://pbs.twimg.com/media/EnryoGBW8AIzYR_.jpg","https://t.co/6aTWXLHjfL","https://twitter.com/earthinstitute/status/1331663441690390529/photo/1","photo","http://pbs.twimg.com/media/EnryoGBW8AIzYR_.jpg","https://t.co/6aTWXLHjfL","https://twitter.com/earthinstitute/status/1331663441690390529/photo/1",,"x745700426016825345 x3316290844 x2422133820","CUSusDev limebike ColumbiaSUMA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/earthinstitute/status/1331663441690390529","Earth Institute","New York","Mobilizing the sciences, education and public policy to achieve a sustainable earth. Located at Columbia University.","https://t.co/9g9N85yfMZ",FALSE,97492,1758,3389,16245,1354,2008-06-19 20:55:59,TRUE,"https://t.co/9g9N85yfMZ","http://www.earth.columbia.edu",,"https://pbs.twimg.com/profile_banners/15173291/1574191060","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1278311064875261954/c27ljcSf_normal.jpg"
"x1021237083694817280","x1332431853568061441",2020-11-27 21:11:23,"startupbot3","LimeBike, but for climate change","Cheap Bots, Done Quick!",32,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/startupbot3/status/1332431853568061441","startupbot","","",,FALSE,24,0,0,20529,0,2018-07-23 03:34:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/1021237083694817280/1532317120",,"http://pbs.twimg.com/profile_images/1021237805198946304/q8yPhwwa_normal.jpg"
"x1021237083694817280","x1331088020351700995",2020-11-24 04:11:29,"startupbot3","LimeBike, but for Nazis","Cheap Bots, Done Quick!",23,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/startupbot3/status/1331088020351700995","startupbot","","",,FALSE,24,0,0,20529,0,2018-07-23 03:34:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/1021237083694817280/1532317120",,"http://pbs.twimg.com/profile_images/1021237805198946304/q8yPhwwa_normal.jpg"
"x1172485738610532354","x1332417051793756161",2020-11-27 20:12:34,"rociocto83","@limebike Awful experience with the support team. The replies are always the same word by word. I told them about a broken bike and they replied something without any sense. They sent me the same email twice without answering to anything I told them. So disappointed.","Twitter for iPhone",267,,"x3316290844","limebike",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3316290844","limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rociocto83/status/1332417051793756161","Rociocto83","","",,FALSE,3,59,0,15,45,2019-09-13 12:22:46,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1172485937470873601/3WRRJk9g_normal.jpg"
"x1257719484481241096","x1332404635189923840",2020-11-27 19:23:14,"Caribbrew1","@limebike 💯. Check us out for your coffee need , use code BF20 for 20% off your orders.              https://t.co/DFQ1dSfDW7","Twitter for iPhone",114,"x1332402807316443141","x3316290844","limebike",FALSE,FALSE,0,0,,,,,"caribbrew.com/collections/all","https://t.co/DFQ1dSfDW7","https://caribbrew.com/collections/all",,,,,,,,,"x3316290844","limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Caribbrew1/status/1332404635189923840","Caribbrew","Newark, NJ","Haitian American brand based in Newark NJ. We take pride in bringing the best arabica beans from the mountains of Haiti to your cup! 🇭🇹✊🏻✊🏽✊🏿 .","https://t.co/pMCBL5mUV4",FALSE,105,85,0,122,234,2020-05-05 17:11:30,FALSE,"https://t.co/pMCBL5mUV4","http://www.caribbrew.com",,"https://pbs.twimg.com/profile_banners/1257719484481241096/1588712329",,"http://pbs.twimg.com/profile_images/1272179424125833216/isERKi9r_normal.jpg"
